DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	1.79839	179	8	1	7	1	1	5	0	2126	28	0	41.7056 	0	0
UL	1.79841	179	8	1	8	1	1	1	0	2126	28	0	37.4917 	0	0
UL	1.79843	179	8	1	9	1	1	2	0	2126	28	0	37.6158 	0	0
UL	1.79845	179	8	1	10	1	1	3	0	2126	28	0	41.3757 	0	0
DL	1.79929	179	9	1	1	1	1	1	0	2126	28	0	37.5179	0	0
UL	1.7993	179	9	1	2	1	1	4	0	2126	28	0	38.0461 	0	0
UL	1.79932	179	9	1	3	1	1	5	0	2126	28	0	41.6487 	0	0
UL	1.79934	179	9	1	4	1	1	1	0	2126	28	0	37.5267 	0	0
UL	1.79936	179	9	1	5	1	1	2	0	2126	28	0	37.6266 	0	0
UL	1.79937	179	9	1	6	1	1	3	0	2126	28	0	41.3265 	0	0
DL	1.79954	179	9	2	1	1	1	4	0	2126	28	0	38.1261	0	0
DL	1.79955	179	9	2	2	1	1	5	0	2126	28	0	41.6944	0	0
DL	1.79957	179	9	2	3	1	1	1	0	2126	28	0	37.5434	0	0
DL	1.79959	179	9	2	4	1	1	3	0	2126	28	0	41.2775	0	0
DL	1.80054	180	0	2	1	1	1	4	0	2126	28	0	38.3934	0	0
DL	1.80055	180	0	2	2	1	1	5	0	2126	28	0	41.8062	0	0
DL	1.80057	180	0	2	3	1	1	1	0	2126	28	0	37.5318	0	0
DL	1.80059	180	0	2	4	1	1	3	0	2126	28	0	41.0941	0	0
UL	1.80061	180	0	2	5	1	1	4	0	2126	28	0	38.3898 	0	0
UL	1.80062	180	0	2	6	1	1	5	0	2126	28	0	41.7879 	0	0
UL	1.80064	180	0	2	7	1	1	1	0	2126	28	0	37.4847 	0	0
UL	1.80066	180	0	2	8	1	1	3	0	2126	28	0	41.1481 	0	0
UL	1.80154	180	1	2	1	1	1	4	0	2126	28	0	37.3965 	0	0
UL	1.80155	180	1	2	2	1	1	5	0	2126	28	0	41.884 	0	0
UL	1.80157	180	1	2	3	1	1	1	0	2126	28	0	37.4643 	0	0
UL	1.80159	180	1	2	4	1	1	3	0	2126	28	0	41.1564 	0	0
DL	1.80179	180	1	3	1	1	1	4	0	2126	28	0	37.4465	0	0
DL	1.8018	180	1	3	2	1	1	5	0	2126	28	0	40.6279	0	0
DL	1.80182	180	1	3	3	1	1	1	0	2126	28	0	38.1803	0	0
DL	1.80184	180	1	3	4	1	1	3	0	2126	28	0	41.7046	0	0
DL	1.80279	180	2	3	1	1	1	4	0	2126	28	0	37.3739	0	0
DL	1.8028	180	2	3	2	1	1	5	0	2126	28	0	40.8247	0	0
DL	1.80282	180	2	3	3	1	1	1	0	2126	28	0	38.2148	0	0
DL	1.80284	180	2	3	4	1	1	3	0	2126	28	0	41.4864	0	0
UL	1.80286	180	2	3	5	1	1	4	0	2126	28	0	37.3225 	0	0
UL	1.80287	180	2	3	6	1	1	5	0	2126	28	0	40.8778 	0	0
UL	1.80289	180	2	3	7	1	1	1	0	2126	28	0	38.224 	0	0
UL	1.80291	180	2	3	8	1	1	3	0	2126	28	0	41.5369 	0	0
UL	1.80329	180	3	1	1	1	1	2	0	2126	28	0	37.2685 	0	0
UL	1.80379	180	3	3	1	1	1	1	0	2126	28	0	38.261 	0	0
UL	1.8038	180	3	3	2	1	1	3	0	2126	28	0	41.3763 	0	0
UL	1.80382	180	3	3	3	1	1	4	0	2126	28	0	37.2138 	0	0
UL	1.80384	180	3	3	4	1	1	5	0	2126	28	0	40.7398 	0	0
DL	1.80404	180	4	0	1	1	1	1	0	2126	28	0	38.2473	0	0
DL	1.80405	180	4	0	2	1	1	2	0	2126	28	0	37.2967	0	0
DL	1.80407	180	4	0	3	1	1	3	0	2126	28	0	41.4055	0	0
DL	1.80409	180	4	0	4	1	1	4	0	2126	28	0	37.1852	0	0
DL	1.80411	180	4	0	5	1	1	5	0	2126	28	0	40.811	0	0
DL	1.80504	180	5	0	1	1	1	1	0	2126	28	0	38.5846	0	0
DL	1.80505	180	5	0	2	1	1	3	0	2126	28	0	41.4203	0	0
DL	1.80507	180	5	0	3	1	1	4	0	2126	28	0	37.3383	0	0
DL	1.80509	180	5	0	4	1	1	5	0	2126	28	0	40.6376	0	0
UL	1.80511	180	5	0	5	1	1	1	0	2126	28	0	38.6249 	0	0
UL	1.80512	180	5	0	6	1	1	3	0	2126	28	0	41.417 	0	0
UL	1.80514	180	5	0	7	1	1	4	0	2126	28	0	37.3447 	0	0
UL	1.80516	180	5	0	8	1	1	5	0	2126	28	0	40.5969 	0	0
DL	1.80605	180	6	0	1	2	1	2	0	4253	28	0	37.0807	0	0
UL	1.80607	180	6	0	3	1	1	1	0	2126	28	0	38.419 	0	0
UL	1.80609	180	6	0	4	1	1	3	0	2126	28	0	41.4776 	0	0
UL	1.80611	180	6	0	5	1	1	4	0	2126	28	0	37.4368 	0	0
UL	1.80612	180	6	0	6	1	1	5	0	2126	28	0	40.7087 	0	0
DL	1.80629	180	6	1	1	1	1	1	0	2126	28	0	38.3244	0	0
DL	1.80632	180	6	1	2	2	1	2	0	4253	28	0	37.2434	0	0
DL	1.80634	180	6	1	4	1	1	3	0	2126	28	0	41.5417	0	0
DL	1.80636	180	6	1	5	1	1	4	0	2126	28	0	37.5341	0	0
DL	1.80637	180	6	1	6	1	1	5	0	2126	28	0	40.7117	0	0
DL	1.80654	180	6	2	1	1	1	2	0	2126	28	0	37.2481	0	0
UL	1.80704	180	7	0	1	1	1	2	0	2126	28	0	37.3349 	0	0
DL	1.80729	180	7	1	1	1	1	2	0	2126	28	0	37.3491	0	0
DL	1.8073	180	7	1	2	1	1	3	0	2126	28	0	41.5968	0	0
DL	1.80732	180	7	1	3	1	1	4	0	2126	28	0	37.5525	0	0
DL	1.80734	180	7	1	4	1	1	5	0	2126	28	0	40.5618	0	0
DL	1.80736	180	7	1	5	1	1	1	0	2126	28	0	38.2871	0	0
UL	1.80737	180	7	1	6	1	1	2	0	2126	28	0	37.3723 	0	0
UL	1.80739	180	7	1	7	1	1	3	0	2126	28	0	41.6727 	0	0
UL	1.80741	180	7	1	8	1	1	4	0	2126	28	0	37.5545 	0	0
UL	1.80743	180	7	1	9	1	1	5	0	2126	28	0	40.5591 	0	0
UL	1.80745	180	7	1	10	1	1	1	0	2126	28	0	38.2882 	0	0
UL	1.80754	180	7	2	1	1	1	2	0	2126	28	0	37.3683 	0	0
DL	1.80779	180	7	3	1	1	1	2	0	2126	28	0	37.4413	0	0
UL	1.80829	180	8	1	1	1	1	2	0	2126	28	0	37.4997 	0	0
UL	1.8083	180	8	1	2	1	1	3	0	2126	28	0	41.6796 	0	0
UL	1.80832	180	8	1	3	1	1	4	0	2126	28	0	37.3387 	0	0
UL	1.80834	180	8	1	4	1	1	5	0	2126	28	0	40.72 	0	0
UL	1.80836	180	8	1	5	1	1	1	0	2126	28	0	38.2016 	0	0
DL	1.80854	180	8	2	1	1	1	2	0	2126	28	0	37.4917	0	0
DL	1.80855	180	8	2	2	1	1	3	0	2126	28	0	41.678	0	0
DL	1.80857	180	8	2	3	1	1	4	0	2126	28	0	37.4365	0	0
DL	1.80859	180	8	2	4	1	1	5	0	2126	28	0	40.778	0	0
DL	1.80861	180	8	2	5	1	1	1	0	2126	28	0	38.1	0	0
DL	1.80954	180	9	2	1	1	1	2	0	2126	28	0	37.4005	0	0
DL	1.80955	180	9	2	2	1	1	3	0	2126	28	0	41.97	0	0
DL	1.80957	180	9	2	3	1	1	4	0	2126	28	0	37.5669	0	0
DL	1.80959	180	9	2	4	1	1	5	0	2126	28	0	40.7167	0	0
DL	1.80961	180	9	2	5	1	1	1	0	2126	28	0	37.9547	0	0
UL	1.80962	180	9	2	6	1	1	2	0	2126	28	0	37.4028 	0	0
UL	1.80964	180	9	2	7	1	1	3	0	2126	28	0	42.012 	0	0
UL	1.80966	180	9	2	8	1	1	4	0	2126	28	0	37.5516 	0	0
UL	1.80968	180	9	2	9	1	1	5	0	2126	28	0	40.7202 	0	0
UL	1.8097	180	9	2	10	1	1	1	0	2126	28	0	37.9935 	0	0
UL	1.81054	181	0	2	1	1	1	2	0	2126	28	0	37.5402 	0	0
UL	1.81055	181	0	2	2	1	1	3	0	2126	28	0	42.3235 	0	0
UL	1.81057	181	0	2	3	1	1	4	0	2126	28	0	37.6441 	0	0
UL	1.81059	181	0	2	4	1	1	5	0	2126	28	0	40.6877 	0	0
UL	1.81061	181	0	2	5	1	1	1	0	2126	28	0	38.0582 	0	0
DL	1.81079	181	0	3	1	1	1	2	0	2126	28	0	37.5252	0	0
DL	1.8108	181	0	3	2	1	1	3	0	2126	28	0	42.3625	0	0
DL	1.81082	181	0	3	3	1	1	4	0	2126	28	0	37.5929	0	0
DL	1.81084	181	0	3	4	1	1	5	0	2126	28	0	40.6869	0	0
DL	1.81086	181	0	3	5	1	1	1	0	2126	28	0	38.1042	0	0
DL	1.81179	181	1	3	1	1	1	2	0	2126	28	0	37.6111	0	0
DL	1.8118	181	1	3	2	1	1	3	0	2126	28	0	42.3956	0	0
DL	1.81182	181	1	3	3	1	1	4	0	2126	28	0	37.6843	0	0
DL	1.81184	181	1	3	4	1	1	5	0	2126	28	0	40.6203	0	0
DL	1.81186	181	1	3	5	1	1	1	0	2126	28	0	38.1492	0	0
UL	1.81187	181	1	3	6	1	1	2	0	2126	28	0	37.6289 	0	0
UL	1.81189	181	1	3	7	1	1	3	0	2126	28	0	42.3523 	0	0
UL	1.81191	181	1	3	8	1	1	4	0	2126	28	0	37.6531 	0	0
UL	1.81193	181	1	3	9	1	1	5	0	2126	28	0	40.573 	0	0
UL	1.81195	181	1	3	10	1	1	1	0	2126	28	0	38.167 	0	0
UL	1.81279	181	2	3	1	1	1	2	0	2126	28	0	37.6795 	0	0
UL	1.8128	181	2	3	2	1	1	3	0	2126	28	0	42.3672 	0	0
UL	1.81282	181	2	3	3	1	1	4	0	2126	28	0	37.7665 	0	0
UL	1.81284	181	2	3	4	1	1	5	0	2126	28	0	40.3451 	0	0
UL	1.81286	181	2	3	5	1	1	1	0	2126	28	0	38.0954 	0	0
DL	1.81304	181	3	0	1	1	1	2	0	2126	28	0	37.6726	0	0
DL	1.81305	181	3	0	2	1	1	3	0	2126	28	0	42.4096	0	0
DL	1.81307	181	3	0	3	1	1	4	0	2126	28	0	37.8276	0	0
DL	1.81309	181	3	0	4	1	1	5	0	2126	28	0	40.3052	0	0
DL	1.81311	181	3	0	5	1	1	1	0	2126	28	0	37.9852	0	0
DL	1.81404	181	4	0	1	1	1	2	0	2126	28	0	37.6269	0	0
DL	1.81405	181	4	0	2	1	1	3	0	2126	28	0	42.3276	0	0
DL	1.81407	181	4	0	3	1	1	4	0	2126	28	0	37.9754	0	0
DL	1.81409	181	4	0	4	1	1	5	0	2126	28	0	40.4422	0	0
DL	1.81411	181	4	0	5	1	1	1	0	2126	28	0	37.7844	0	0
UL	1.81412	181	4	0	6	1	1	2	0	2126	28	0	37.6428 	0	0
UL	1.81414	181	4	0	7	1	1	3	0	2126	28	0	42.3646 	0	0
UL	1.81416	181	4	0	8	1	1	4	0	2126	28	0	38.0405 	0	0
UL	1.81418	181	4	0	9	1	1	5	0	2126	28	0	40.3853 	0	0
UL	1.8142	181	4	0	10	1	1	1	0	2126	28	0	37.7931 	0	0
UL	1.81504	181	5	0	1	1	1	2	0	2126	28	0	37.5371 	0	0
UL	1.81505	181	5	0	2	1	1	3	0	2126	28	0	42.4417 	0	0
UL	1.81507	181	5	0	3	1	1	4	0	2126	28	0	38.0722 	0	0
UL	1.81509	181	5	0	4	1	1	5	0	2126	28	0	40.3361 	0	0
UL	1.81511	181	5	0	5	1	1	1	0	2126	28	0	37.7239 	0	0
DL	1.81529	181	5	1	1	1	1	2	0	2126	28	0	37.4246	0	0
DL	1.8153	181	5	1	2	1	1	3	0	2126	28	0	42.5008	0	0
DL	1.81532	181	5	1	3	1	1	4	0	2126	28	0	38.1465	0	0
DL	1.81534	181	5	1	4	1	1	5	0	2126	28	0	40.4503	0	0
DL	1.81536	181	5	1	5	1	1	1	0	2126	28	0	37.581	0	0
DL	1.81629	181	6	1	1	1	1	2	0	2126	28	0	37.5148	0	0
DL	1.8163	181	6	1	2	1	1	3	0	2126	28	0	42.7436	0	0
DL	1.81632	181	6	1	3	1	1	4	0	2126	28	0	38.36	0	0
DL	1.81634	181	6	1	4	1	1	5	0	2126	28	0	40.5574	0	0
DL	1.81636	181	6	1	5	1	1	1	0	2126	28	0	37.6134	0	0
UL	1.81637	181	6	1	6	1	1	2	0	2126	28	0	37.5395 	0	0
UL	1.81639	181	6	1	7	1	1	3	0	2126	28	0	42.7352 	0	0
UL	1.81641	181	6	1	8	1	1	4	0	2126	28	0	38.3703 	0	0
UL	1.81643	181	6	1	9	1	1	5	0	2126	28	0	40.5078 	0	0
UL	1.81645	181	6	1	10	1	1	1	0	2126	28	0	37.6533 	0	0
UL	1.81729	181	7	1	1	1	1	2	0	2126	28	0	37.5773 	0	0
UL	1.8173	181	7	1	2	1	1	3	0	2126	28	0	42.5576 	0	0
UL	1.81732	181	7	1	3	1	1	4	0	2126	28	0	38.3122 	0	0
UL	1.81734	181	7	1	4	1	1	5	0	2126	28	0	40.4582 	0	0
UL	1.81736	181	7	1	5	1	1	1	0	2126	28	0	37.7878 	0	0
DL	1.81754	181	7	2	1	1	1	2	0	2126	28	0	37.5204	0	0
DL	1.81755	181	7	2	2	1	1	3	0	2126	28	0	42.5085	0	0
DL	1.81757	181	7	2	3	1	1	4	0	2126	28	0	38.3316	0	0
DL	1.81759	181	7	2	4	1	1	5	0	2126	28	0	40.3601	0	0
DL	1.81761	181	7	2	5	1	1	1	0	2126	28	0	37.7755	0	0
DL	1.81854	181	8	2	1	1	1	2	0	2126	28	0	37.5667	0	0
DL	1.81855	181	8	2	2	1	1	3	0	2126	28	0	42.5972	0	0
DL	1.81857	181	8	2	3	1	1	4	0	2126	28	0	38.5448	0	0
DL	1.81859	181	8	2	4	1	1	5	0	2126	28	0	40.4542	0	0
DL	1.81861	181	8	2	5	1	1	1	0	2126	28	0	38.091	0	0
UL	1.81862	181	8	2	6	1	1	2	0	2126	28	0	37.5024 	0	0
UL	1.81864	181	8	2	7	1	1	3	0	2126	28	0	42.6577 	0	0
UL	1.81866	181	8	2	8	1	1	4	0	2126	28	0	38.5314 	0	0
UL	1.81868	181	8	2	9	1	1	5	0	2126	28	0	40.5092 	0	0
UL	1.8187	181	8	2	10	1	1	1	0	2126	28	0	38.0819 	0	0
UL	1.81954	181	9	2	1	1	1	2	0	2126	28	0	37.8196 	0	0
UL	1.81955	181	9	2	2	1	1	3	0	2126	28	0	42.7899 	0	0
UL	1.81957	181	9	2	3	1	1	4	0	2126	28	0	38.4439 	0	0
UL	1.81959	181	9	2	4	1	1	5	0	2126	28	0	40.613 	0	0
UL	1.81961	181	9	2	5	1	1	1	0	2126	28	0	37.8867 	0	0
DL	1.81979	181	9	3	1	1	1	2	0	2126	28	0	37.8358	0	0
DL	1.8198	181	9	3	2	1	1	3	0	2126	28	0	42.8013	0	0
DL	1.81982	181	9	3	3	1	1	4	0	2126	28	0	38.4018	0	0
DL	1.81984	181	9	3	4	1	1	5	0	2126	28	0	40.671	0	0
DL	1.81986	181	9	3	5	1	1	1	0	2126	28	0	37.8934	0	0
DL	1.82079	182	0	3	1	1	1	2	0	2126	28	0	37.6228	0	0
DL	1.8208	182	0	3	2	1	1	3	0	2126	28	0	42.8689	0	0
DL	1.82082	182	0	3	3	1	1	4	0	2126	28	0	38.3447	0	0
DL	1.82084	182	0	3	4	1	1	5	0	2126	28	0	40.5505	0	0
DL	1.82086	182	0	3	5	1	1	1	0	2126	28	0	37.8872	0	0
UL	1.82087	182	0	3	6	1	1	2	0	2126	28	0	37.6176 	0	0
UL	1.82089	182	0	3	7	1	1	3	0	2126	28	0	42.8961 	0	0
UL	1.82091	182	0	3	8	1	1	4	0	2126	28	0	38.4114 	0	0
UL	1.82093	182	0	3	9	1	1	5	0	2126	28	0	40.5031 	0	0
UL	1.82095	182	0	3	10	1	1	1	0	2126	28	0	37.9132 	0	0
DL	1.82179	182	1	3	1	1	1	2	0	2126	28	0	37.3869	0	0
DL	1.8218	182	1	3	2	1	1	3	0	2126	28	0	42.7503	0	0
DL	1.82182	182	1	3	3	1	1	4	0	2126	28	0	38.0998	0	0
DL	1.82184	182	1	3	4	1	1	5	0	2126	28	0	40.5817	0	0
DL	1.82186	182	1	3	5	1	1	1	0	2126	28	0	37.8105	0	0
UL	1.82187	182	1	3	6	1	1	2	0	2126	28	0	37.3686 	0	0
UL	1.82189	182	1	3	7	1	1	3	0	2126	28	0	42.7685 	0	0
UL	1.82191	182	1	3	8	1	1	4	0	2126	28	0	38.1633 	0	0
UL	1.82193	182	1	3	9	1	1	5	0	2126	28	0	40.6029 	0	0
UL	1.82195	182	1	3	10	1	1	1	0	2126	28	0	37.8168 	0	0
UL	1.82279	182	2	3	1	1	1	2	0	2126	28	0	37.3329 	0	0
UL	1.8228	182	2	3	2	1	1	3	0	2126	28	0	42.6454 	0	0
UL	1.82282	182	2	3	3	1	1	4	0	2126	28	0	38.1349 	0	0
UL	1.82284	182	2	3	4	1	1	5	0	2126	28	0	40.7543 	0	0
UL	1.82286	182	2	3	5	1	1	1	0	2126	28	0	37.988 	0	0
DL	1.82304	182	3	0	1	1	1	2	0	2126	28	0	37.2431	0	0
DL	1.82305	182	3	0	2	1	1	3	0	2126	28	0	42.58	0	0
DL	1.82307	182	3	0	3	1	1	4	0	2126	28	0	38.1507	0	0
DL	1.82309	182	3	0	4	1	1	5	0	2126	28	0	40.7323	0	0
DL	1.82311	182	3	0	5	1	1	1	0	2126	28	0	38.046	0	0
DL	1.82404	182	4	0	1	1	1	2	0	2126	28	0	37.2255	0	0
DL	1.82405	182	4	0	2	1	1	3	0	2126	28	0	42.5826	0	0
DL	1.82407	182	4	0	3	1	1	4	0	2126	28	0	38.0553	0	0
DL	1.82409	182	4	0	4	1	1	5	0	2126	28	0	40.8956	0	0
DL	1.82411	182	4	0	5	1	1	1	0	2126	28	0	38.1145	0	0
UL	1.82412	182	4	0	6	1	1	2	0	2126	28	0	37.2769 	0	0
UL	1.82414	182	4	0	7	1	1	3	0	2126	28	0	42.5318 	0	0
UL	1.82416	182	4	0	8	1	1	4	0	2126	28	0	38.0339 	0	0
UL	1.82418	182	4	0	9	1	1	5	0	2126	28	0	40.9356 	0	0
UL	1.8242	182	4	0	10	1	1	1	0	2126	28	0	38.1402 	0	0
UL	1.82504	182	5	0	1	1	1	2	0	2126	28	0	37.1344 	0	0
UL	1.82505	182	5	0	2	1	1	3	0	2126	28	0	42.5287 	0	0
UL	1.82507	182	5	0	3	1	1	4	0	2126	28	0	37.9958 	0	0
UL	1.82509	182	5	0	4	1	1	5	0	2126	28	0	40.8989 	0	0
UL	1.82511	182	5	0	5	1	1	1	0	2126	28	0	38.3052 	0	0
DL	1.82529	182	5	1	1	1	1	2	0	2126	28	0	37.1061	0	0
DL	1.8253	182	5	1	2	1	1	3	0	2126	28	0	42.6388	0	0
DL	1.82532	182	5	1	3	1	1	4	0	2126	28	0	37.9451	0	0
DL	1.82534	182	5	1	4	1	1	5	0	2126	28	0	40.8174	0	0
DL	1.82536	182	5	1	5	1	1	1	0	2126	28	0	38.3168	0	0
DL	1.82629	182	6	1	1	1	1	2	0	2126	28	0	37.0709	0	0
DL	1.8263	182	6	1	2	1	1	3	0	2126	28	0	42.7545	0	0
DL	1.82632	182	6	1	3	1	1	4	0	2126	28	0	37.8273	0	0
DL	1.82634	182	6	1	4	1	1	5	0	2126	28	0	40.7769	0	0
DL	1.82636	182	6	1	5	1	1	1	0	2126	28	0	38.246	0	0
UL	1.82637	182	6	1	6	1	1	2	0	2126	28	0	37.0063 	0	0
UL	1.82639	182	6	1	7	1	1	3	0	2126	28	0	42.7416 	0	0
UL	1.82641	182	6	1	8	1	1	4	0	2126	28	0	37.8093 	0	0
UL	1.82643	182	6	1	9	1	1	5	0	2126	28	0	40.73 	0	0
UL	1.82645	182	6	1	10	1	1	1	0	2126	28	0	38.2759 	0	0
UL	1.82729	182	7	1	1	1	1	2	0	2126	28	0	37.0614 	0	0
UL	1.8273	182	7	1	2	1	1	3	0	2126	28	0	42.7873 	0	0
UL	1.82732	182	7	1	3	1	1	4	0	2126	28	0	37.6302 	0	0
UL	1.82734	182	7	1	4	1	1	5	0	2126	28	0	40.702 	0	0
UL	1.82736	182	7	1	5	1	1	1	0	2126	28	0	38.4299 	0	0
DL	1.82754	182	7	2	1	1	1	2	0	2126	28	0	37.0937	0	0
DL	1.82755	182	7	2	2	1	1	3	0	2126	28	0	42.659	0	0
DL	1.82757	182	7	2	3	1	1	4	0	2126	28	0	37.505	0	0
DL	1.82759	182	7	2	4	1	1	5	0	2126	28	0	40.7455	0	0
DL	1.82761	182	7	2	5	1	1	1	0	2126	28	0	38.4623	0	0
DL	1.82854	182	8	2	1	1	1	2	0	2126	28	0	37.1012	0	0
DL	1.82855	182	8	2	2	1	1	3	0	2126	28	0	42.7418	0	0
DL	1.82857	182	8	2	3	1	1	4	0	2126	28	0	37.7496	0	0
DL	1.82859	182	8	2	4	1	1	5	0	2126	28	0	40.8732	0	0
DL	1.82861	182	8	2	5	1	1	1	0	2126	28	0	38.3031	0	0
UL	1.82862	182	8	2	6	1	1	2	0	2126	28	0	37.1249 	0	0
UL	1.82864	182	8	2	7	1	1	3	0	2126	28	0	42.7531 	0	0
UL	1.82866	182	8	2	8	1	1	4	0	2126	28	0	37.6551 	0	0
UL	1.82868	182	8	2	9	1	1	5	0	2126	28	0	40.8494 	0	0
UL	1.8287	182	8	2	10	1	1	1	0	2126	28	0	38.2794 	0	0
UL	1.82954	182	9	2	1	1	1	2	0	2126	28	0	37.446 	0	0
UL	1.82955	182	9	2	2	1	1	3	0	2126	28	0	42.6895 	0	0
UL	1.82957	182	9	2	3	1	1	4	0	2126	28	0	37.492 	0	0
UL	1.82959	182	9	2	4	1	1	5	0	2126	28	0	40.7542 	0	0
UL	1.82961	182	9	2	5	1	1	1	0	2126	28	0	38.4472 	0	0
DL	1.82979	182	9	3	1	1	1	2	0	2126	28	0	37.4508	0	0
DL	1.8298	182	9	3	2	1	1	3	0	2126	28	0	42.6439	0	0
DL	1.82982	182	9	3	3	1	1	4	0	2126	28	0	37.5624	0	0
DL	1.82984	182	9	3	4	1	1	5	0	2126	28	0	40.7103	0	0
DL	1.82986	182	9	3	5	1	1	1	0	2126	28	0	38.4719	0	0
DL	1.83079	183	0	3	1	1	1	2	0	2126	28	0	37.4495	0	0
DL	1.8308	183	0	3	2	1	1	3	0	2126	28	0	42.4989	0	0
DL	1.83082	183	0	3	3	1	1	4	0	2126	28	0	37.7863	0	0
DL	1.83084	183	0	3	4	1	1	5	0	2126	28	0	40.7574	0	0
DL	1.83086	183	0	3	5	1	1	1	0	2126	28	0	38.3475	0	0
UL	1.83087	183	0	3	6	1	1	2	0	2126	28	0	37.5046 	0	0
UL	1.83089	183	0	3	7	1	1	3	0	2126	28	0	42.4266 	0	0
UL	1.83091	183	0	3	8	1	1	4	0	2126	28	0	37.8063 	0	0
UL	1.83093	183	0	3	9	1	1	5	0	2126	28	0	40.7096 	0	0
UL	1.83095	183	0	3	10	1	1	1	0	2126	28	0	38.3437 	0	0
UL	1.83179	183	1	3	1	1	1	2	0	2126	28	0	37.4536 	0	0
UL	1.8318	183	1	3	2	1	1	3	0	2126	28	0	42.3934 	0	0
UL	1.83182	183	1	3	3	1	1	4	0	2126	28	0	37.7381 	0	0
UL	1.83184	183	1	3	4	1	1	5	0	2126	28	0	40.5123 	0	0
UL	1.83186	183	1	3	5	1	1	1	0	2126	28	0	38.2 	0	0
DL	1.83204	183	2	0	1	1	1	2	0	2126	28	0	37.4074	0	0
DL	1.83205	183	2	0	2	1	1	3	0	2126	28	0	42.4539	0	0
DL	1.83207	183	2	0	3	1	1	4	0	2126	28	0	37.7066	0	0
DL	1.83209	183	2	0	4	1	1	5	0	2126	28	0	40.5267	0	0
DL	1.83211	183	2	0	5	1	1	1	0	2126	28	0	38.1441	0	0
DL	1.83304	183	3	0	1	1	1	2	0	2126	28	0	37.2715	0	0
DL	1.83305	183	3	0	2	1	1	3	0	2126	28	0	42.4433	0	0
DL	1.83307	183	3	0	3	1	1	4	0	2126	28	0	37.7757	0	0
DL	1.83309	183	3	0	4	1	1	5	0	2126	28	0	40.3497	0	0
DL	1.83311	183	3	0	5	1	1	1	0	2126	28	0	37.8956	0	0
UL	1.83312	183	3	0	6	1	1	2	0	2126	28	0	37.3255 	0	0
UL	1.83316	183	3	0	7	2	1	3	0	4253	28	0	42.4265 	0	0
UL	1.83318	183	3	0	9	1	1	4	0	2126	28	0	37.8181 	0	0
UL	1.8332	183	3	0	10	1	1	5	0	2126	28	0	40.4017 	0	0
UL	1.83321	183	3	0	11	1	1	1	0	2126	28	0	37.9493 	0	0
UL	1.83405	183	4	0	1	2	1	4	0	4253	28	0	37.9204 	0	0
UL	1.83409	183	4	0	3	2	1	5	0	4253	28	0	40.5535 	0	0
UL	1.83411	183	4	0	5	1	1	1	0	2126	28	0	38.1342 	0	0
UL	1.83412	183	4	0	6	1	1	2	0	2126	28	0	37.34 	0	0
UL	1.83416	183	4	0	7	2	1	3	0	4253	28	0	42.3137 	0	0
DL	1.83429	183	4	1	1	1	1	4	0	2126	28	0	37.9287	0	0
DL	1.8343	183	4	1	2	1	1	5	0	2126	28	0	40.4687	0	0
DL	1.83432	183	4	1	3	1	1	1	0	2126	28	0	38.107	0	0
DL	1.83434	183	4	1	4	1	1	2	0	2126	28	0	37.3997	0	0
DL	1.83436	183	4	1	5	1	1	3	0	2126	28	0	42.3977	0	0
DL	1.83529	183	5	1	1	1	1	4	0	2126	28	0	37.9944	0	0
DL	1.8353	183	5	1	2	1	1	5	0	2126	28	0	40.4451	0	0
DL	1.83532	183	5	1	3	1	1	1	0	2126	28	0	38.0601	0	0
DL	1.83534	183	5	1	4	1	1	2	0	2126	28	0	37.1986	0	0
DL	1.83536	183	5	1	5	1	1	3	0	2126	28	0	42.4439	0	0
UL	1.83539	183	5	1	6	2	1	4	0	4253	28	0	37.9583 	0	0
UL	1.83543	183	5	1	8	2	1	5	0	4253	28	0	40.4622 	0	0
UL	1.83545	183	5	1	10	1	1	1	0	2126	28	0	38.0265 	0	0
UL	1.83546	183	5	1	11	1	1	2	0	2126	28	0	37.0991 	0	0
UL	1.83548	183	5	1	12	1	1	3	0	2126	28	0	42.4571 	0	0
UL	1.83554	183	5	2	1	1	1	3	0	2126	28	0	42.4847 	0	0
UL	1.83605	183	6	0	1	2	1	3	0	4253	28	0	42.3601 	0	0
UL	1.83609	183	6	0	3	2	1	1	0	4253	28	0	38.1078 	0	0
UL	1.83611	183	6	0	5	1	1	2	0	2126	28	0	37.1535 	0	0
UL	1.8363	183	6	1	1	2	1	4	0	4253	28	0	37.8167 	0	0
UL	1.83634	183	6	1	3	2	1	5	0	4253	28	0	40.1769 	0	0
DL	1.83654	183	6	2	1	1	1	4	0	2126	28	0	37.8403	0	0
DL	1.83655	183	6	2	2	1	1	5	0	2126	28	0	40.2709	0	0
DL	1.83657	183	6	2	3	1	1	1	0	2126	28	0	38.1712	0	0
DL	1.83659	183	6	2	4	1	1	2	0	2126	28	0	37.2234	0	0
DL	1.83679	183	6	3	1	1	1	1	0	2126	28	0	38.0493	0	0
DL	1.8368	183	6	3	2	1	1	2	0	2126	28	0	37.3145	0	0
DL	1.83682	183	6	3	3	1	1	3	0	2126	28	0	42.2854	0	0
DL	1.83754	183	7	2	1	1	1	1	0	2126	28	0	38.1221	0	0
